fips,opioid_presc_rate,total_population,average_household_size,percent_with_healthcare,median_household_income,median_age,perc_foreign_born,percent_grad_high_school,perc_male,poverty_population,opioid_death_rate
28133,53.8,27911,2.81,0.9983552631578947,27384,34.1,0.0055891942244993015,0.7144994182503186,0.5228762853355308,8458,NA
28137,128.2,28415,2.67,1,42880,36.7,0.015308815766320606,0.7984508899143046,0.48689072672884043,4656,92.195
28139,106.3,22054,2.61,0.9910179640718563,35609,38.4,0.02167407273057042,0.7511750069118054,0.49188355853813365,5311,NA
28141,160.8,19539,2.52,1,35143,42.8,0.01704283740211884,0.770710928319624,0.48211269768155995,3146,112.873
28145,115.7,27811,2.66,1,35865,38,0.03095897306821042,0.7620755229557186,0.4863183632375679,6170,NA
28149,105.9,48020,2.58,1,41121,37.9,0.019033735943356934,0.8603722568068918,0.47559350270720535,10768,NA
28151,104.3,49499,2.69,1,29144,36.2,0.0104446554475848,0.7677018633540372,0.468777147013071,17586,NA
28153,135.3,20564,2.67,1,32557,36.7,0.003063606302275822,0.7658350761876307,0.4866757440186734,5509,NA
28155,155,9999,2.45,1,34448,41.1,0.005000500050005001,0.8270598695909899,0.49174917491749176,2243,NA
28159,116.5,18697,2.38,0.9927588703837799,33202,40.5,0.0040648232336738515,0.7764659270998415,0.484462748034444,5389,115.639
28163,62.4,27911,2.82,0.9910775566231984,28961,35.8,0.047687291748772884,0.7551572905950512,0.553903478915123,8017,NA
30001,86.2,9291,2.15,0.99734395750332006,41512,42.6,0.03594876762458293,0.9342889354163312,0.5075879883758476,1446,223.38
30003,1.2,13141,3.63,0.9849056603773585,41622,29.8,0.011719047256677575,0.8582529474812433,0.4982117038277148,3788,194.859
30005,37.8,6598,2.87,0.9972972972972973,36744,34.5,0.012579569566535314,0.8909858455425875,0.4978781448923916,1795,NA
30007,35.1,5692,2.32,1,50115,45.8,0.026879831342234716,0.9283974671212859,0.5100140548137737,556,NA
30009,26.4,10268,2.27,0.9940119760479041,49767,49.1,0.019283209972730815,0.9299330242143226,0.5005843396961434,1137,296.367
30013,97.2,82090,2.35,1,45205,38,0.020830795468388355,0.9134490238611713,0.5006456328420027,12212,308.238
30015,33,5855,2.5,0.9954954954954955,38521,41.1,0.017421007685738683,0.9236739974126779,0.4982066609735269,1341,NA
30017,105.1,11945,2.38,1,48750,41.2,0.016994558392632902,0.9142201280657243,0.49828380075345335,1298,276.753
30021,86.2,9365,2.24,1,52738,41.1,0.012279765082754938,0.9197416974169742,0.5257875066737854,1210,NA
30023,96,9211,2.13,1,39399,46.8,0.02203886657257627,0.9087661854442626,0.5368581044403431,1499,264.172
30027,79.6,11468,2.25,0.9983079526226735,40881,47,0.016916637600279037,0.9385850950749971,0.5063655388908267,1287,420.573
30029,88.7,93333,2.48,0.9939455095862765,47851,42.1,0.019725070446680166,0.9427926405995638,0.4991053539476927,12307,98.897
30031,46.7,95323,2.39,0.9977046671767407,55553,33.2,0.029342341302728617,0.966849634065203,0.5152061936783358,12125,68.898
30035,31.3,13672,3.07,0.987410071942446,29640,31.3,0.022235225277940317,0.8857538732837889,0.4880046811000585,4447,233.679
30041,59.1,16523,2.63,1,44633,34.3,0.014827815771954246,0.9045908958555761,0.5068086909156932,3400,235.764
30043,14,11502,2.51,1,60842,47.7,0.014519214049730481,0.9472232217824157,0.518605459920014,1068,NA
30047,64.4,29157,2.38,1,38732,41.6,0.024076551085502624,0.9080296416607451,0.4918887402682032,6509,204.987
30049,71.7,65357,2.38,1,56197,40.9,0.016478724543660204,0.9458601534256238,0.49699343605122637,7803,225.915
30053,101.5,19337,2.21,1,35275,50.8,0.021720018617158814,0.8908390116319086,0.5023530020168588,3554,316.735
30057,29.6,7767,2.23,0.9598278335724534,46250,52.1,0.023689970387537014,0.9417717319177173,0.5255568430539462,820,265.018
30061,50.5,4238,2.67,1,36031,51.6,0.016281264747522416,0.8936579115951313,0.5033034450212365,721,NA
30063,71.2,111966,2.33,0.9938372303788291,46164,34.8,0.025382705464158762,0.9532416824803069,0.5030812925352339,17414,173.943
30065,NA,4790,2.43,0.95,39517,48.5,0.01941544885177453,0.9094097019286966,0.4987473903966597,774,NA
30067,44.8,15708,2.28,0.9886264216972879,43932,46.6,0.02209065444359562,0.9582766825288919,0.5026737967914439,1918,217.202
30073,67.8,6206,2.52,1,42264,41.9,0.025620367386400257,0.8932984790874525,0.49436029648727037,1283,NA
30077,76,6975,2.25,1,40000,45.4,0.0035842293906810036,0.8889923635686348,0.619068100358423,735,NA
30081,78.1,40823,2.43,0.987213019471084,39480,47.6,0.01859246013276829,0.9193906376109766,0.49597040883815496,7308,220.966
30083,63.8,11132,2.51,0.9921259842519685,65084,38,0.01805605461731944,0.9238108035474335,0.5119475386273805,1264,NA
30085,27,11072,3.54,0.9979633401221996,32974,30.4,0.005148121387283237,0.8333864287989806,0.5007225433526011,3007,NA
30087,38.8,9352,2.81,1,51159,36.9,0.012617621899059024,0.8746385439700629,0.48813088109495295,1893,NA
30089,79.1,11346,2.21,1,32257,51.5,0.025647805393971445,0.8839798429626158,0.5152476643751102,2497,312.121
30093,98.6,34549,2.22,0.9933416562630045,37749,40.6,0.02289501866913659,0.9093675008570449,0.507655793221222,6771,245.999
30095,42.2,9288,2.44,1,58259,46.7,0.015073212747631352,0.9401760405788453,0.5063522825150732,721,NA
30097,44.8,3633,2.55,1,50588,46.1,0.011835948252133223,0.9244253992987924,0.4877511698320947,458,NA
30099,64.8,6074,2.5,1,46360,44.8,0.016957523872242343,0.9249227845093847,0.49571945999341455,723,NA
30101,57.7,5150,2.24,1,44804,41.7,0.04699029126213592,0.8457792207792207,0.5706796116504854,866,NA
30105,41.9,7577,2.26,1,49141,45.5,0.011614095288372707,0.9280923994038748,0.5017817077999208,885,291.816
30111,86.8,153692,2.44,0.9972583265637693,52802,38,0.019662702027431485,0.9262364271189042,0.4910730552013117,17250,241.736
37001,82.9,155258,2.45,0.9871121718377088,41814,39.2,0.07776088832781564,0.8320512696773447,0.47674838011567844,29042,159.686
37003,25.4,37158,2.65,1,39365,42.1,0.024678400344474945,0.8074159021406728,0.5124603046450293,6191,152.292
37005,85.3,10911,2.25,0.9910714285714286,36968,47.2,0.06030611309687471,0.805261189377883,0.49637980020163136,1986,248.894
37007,77.1,26135,2.55,1,33228,39.7,0.0317581786875837,0.7919326436275589,0.5239334226133537,5865,149.324
37009,103.3,27114,2.27,1,36267,46.6,0.0407538540975142,0.8223947771897719,0.49380393892454083,5510,256.277
37011,82.9,17695,2.22,1,37777,43.7,0.03995478948855609,0.7954214838067529,0.5466515964961853,2350,211.235
37013,141,47561,2.54,0.9981353223228556,40391,44.9,0.03725741679106831,0.8350619632084163,0.47612539685877087,8660,321.929
37015,51.6,20518,2.59,1,30027,44.8,0.01564479968807876,0.7527983176175294,0.5082854079344965,4304,251.838
37017,114.3,34720,2.37,0.9956728688879273,30096,42.6,0.04671658986175115,0.791868021996334,0.47497119815668204,9342,210.426
37019,110.7,115926,2.34,0.9978065365211669,46859,50,0.04616738264065007,0.8664960137123784,0.4861635871159188,18725,178.019
37021,80.8,247336,2.36,0.9952563296565126,45167,41.1,0.05659507714202542,0.8972513715009144,0.48092473396513247,38256,141.358
37023,151.5,89548,2.53,1,39360,42.9,0.047516415777013446,0.7910713717504056,0.49692902130700856,17277,231.849
37025,95.2,188375,2.78,0.9929784824462061,54720,37.4,0.07647511612475116,0.8833268406700429,0.4880106171201062,23384,120.542
37027,135.6,81758,2.56,1,35763,42.8,0.035299297928031506,0.7669732731690385,0.4914259155067394,15765,260.286
37029,NA,10161,2.67,1,58780,41.1,0.032477118393858875,0.8630257009345794,0.503296919594528,803,NA
37031,101.2,68228,2.27,0.9994531534815895,48457,46.4,0.037257430966758515,0.8953852825799838,0.49072228410623203,10056,238.061
37033,12.6,23174,2.55,1,37869,44.9,0.024251316130145854,0.7611048678062341,0.5053508241995339,4634,222.61
37035,129.2,154610,2.59,0.9901939655172414,44376,40.8,0.07214927883060604,0.8257971178940202,0.4901623439622275,23629,138.055
37037,43.4,67431,2.47,1,56642,46.3,0.09434829677744658,0.8649366447034972,0.48940398333110885,9041,131.501
37039,125,27092,2.51,0.989100817438692,34662,50,0.02458290270190462,0.8282783882783883,0.48970175697622914,5319,218.599
37041,111.5,14656,2.41,1,38759,44.5,0.033160480349344976,0.8255371743677505,0.4802811135371179,3832,312.869
37043,120.2,10656,2.33,1,37076,50.5,0.030874624624624626,0.8823381204333586,0.4768205705705706,2235,238.204
37045,128,97178,2.55,0.9972149156738357,39453,41.4,0.02663154211858651,0.8237844064508306,0.47939862931939325,19156,167.792
37047,177.8,57230,2.47,0.9912582781456953,34949,41.5,0.029285339856718506,0.7960486167615948,0.4927310850952298,12768,164.587
37049,110.8,104450,2.51,1,47985,35.9,0.05103877453326951,0.8729570420648388,0.5050741981809478,15664,225.24
37051,86,324603,2.56,0.9966505396352809,44171,31.1,0.058240373625628845,0.900206804469386,0.4875802133683299,54949,127.168
37053,19,24492,2.62,1,60600,42.6,0.026702596766291033,0.8642927564808908,0.4981626653601176,2497,166.609
37055,107.6,34863,2.32,1,54496,45,0.051229096750136247,0.9211998756605533,0.4918108022832229,2885,191.859
37057,80.4,163867,2.52,0.9957793482528465,43363,41.5,0.04888110479840358,0.8193428405224841,0.49008037005620414,25655,172.198
37059,95.5,41447,2.6,1,51527,43.8,0.044008010229932205,0.8506860095117529,0.4871763939488986,5210,233.261
37061,78.1,59453,2.68,1,35035,38.8,0.1224160261046541,0.720462773094352,0.4924898659445276,15606,125.49
37063,49.1,288817,2.37,0.9968027545499262,52503,34.4,0.138378281056863,0.8745266763652872,0.4796705180096739,49835,81.316
37065,78.2,55280,2.57,1,32659,39.9,0.023462373371924746,0.7688176374231317,0.46477930535455864,14210,255.073
37067,76,361684,2.46,0.9983383183781988,45471,37.7,0.08985191493126597,0.8729994729400741,0.4746187279503655,69100,127.587
37069,56.6,62296,2.58,0.990726429675425,42685,40.2,0.04862270450751252,0.8285646836638338,0.4962918967509953,9603,129.82
37071,119,209807,2.61,0.9956595744680851,42429,39.8,0.05351585028144914,0.8291296301488938,0.48438326652590236,36027,135.045
37073,2.3,11724,2.65,1,49258,43.2,0.012964858410098942,0.8455900317615441,0.4939440464005459,1651,270.082
37075,101.8,8700,2.63,1,34805,44.6,0.010459770114942528,0.7835771276595744,0.4888505747126437,1884,257.069
37077,79.7,58109,2.68,1,50225,41.4,0.042575160474281094,0.812604684882878,0.5093014851399955,8943,159.238
37079,28.2,21328,2.66,0.9836769759450171,35777,39,0.07712865716429107,0.7487454224874542,0.5391504126031508,4962,174.792
37081,74.5,506763,2.46,0.9959030993943712,45651,36.9,0.09864966463613169,0.8817094201336495,0.4750800670135744,86808,123.722
